Year,Quarter,Month,State,Purpose,Visitor nights
2017,Q2,Apr,SA,Visiting friends and relatives,530
2017,Q2,May,SA,Visiting friends and relatives,518
2017,Q2,Jun,SA,Visiting friends and relatives,515
2017,Q3,Jul,SA,Visiting friends and relatives,728
2017,Q3,Aug,SA,Visiting friends and relatives,568
2017,Q3,Sep,SA,Visiting friends and relatives,693
2017,Q4,Oct,SA,Visiting friends and relatives,786
2017,Q4,Nov,SA,Visiting friends and relatives,472
2017,Q4,Dec,SA,Visiting friends and relatives,607
2018,Q1,Jan,SA,Visiting friends and relatives,1347
2018,Q1,Feb,SA,Visiting friends and relatives,544
2018,Q1,Mar,SA,Visiting friends and relatives,526
2018,Q2,Apr,SA,Visiting friends and relatives,696
2018,Q2,May,SA,Visiting friends and relatives,391
2018,Q2,Jun,SA,Visiting friends and relatives,490
2018,Q3,Jul,SA,Visiting friends and relatives,627
2018,Q3,Aug,SA,Visiting friends and relatives,267
2018,Q3,Sep,SA,Visiting friends and relatives,433
2018,Q4,Oct,SA,Visiting friends and relatives,614
2018,Q4,Nov,SA,Visiting friends and relatives,412
2018,Q4,Dec,SA,Visiting friends and relatives,887
2019,Q1,Jan,SA,Visiting friends and relatives,1106
2019,Q1,Feb,SA,Visiting friends and relatives,378
2019,Q1,Mar,SA,Visiting friends and relatives,487
2019,Q2,Apr,SA,Visiting friends and relatives,746
2019,Q2,May,SA,Visiting friends and relatives,517
2019,Q2,Jun,SA,Visiting friends and relatives,420
2019,Q3,Jul,SA,Visiting friends and relatives,554
2019,Q3,Aug,SA,Visiting friends and relatives,521
2019,Q3,Sep,SA,Visiting friends and relatives,488
2019,Q4,Oct,SA,Visiting friends and relatives,715
2019,Q4,Nov,SA,Visiting friends and relatives,797
2019,Q4,Dec,SA,Visiting friends and relatives,845
1998,Q1,Jan,TAS,Business,109
1998,Q1,Feb,TAS,Business,49
1998,Q1,Mar,TAS,Business,66
1998,Q2,Apr,TAS,Business,100
1998,Q2,May,TAS,Business,144
1998,Q2,Jun,TAS,Business,120
1998,Q3,Jul,TAS,Business,81
1998,Q3,Aug,TAS,Business,83
1998,Q3,Sep,TAS,Business,84
1998,Q4,Oct,TAS,Business,57
1998,Q4,Nov,TAS,Business,61
1998,Q4,Dec,TAS,Business,180
1999,Q1,Jan,TAS,Business,54
1999,Q1,Feb,TAS,Business,155
1999,Q1,Mar,TAS,Business,125
1999,Q2,Apr,TAS,Business,52
1999,Q2,May,TAS,Business,63
1999,Q2,Jun,TAS,Business,175
1999,Q3,Jul,TAS,Business,100
1999,Q3,Aug,TAS,Business,77
1999,Q3,Sep,TAS,Business,196
1999,Q4,Oct,TAS,Business,125
1999,Q4,Nov,TAS,Business,114
1999,Q4,Dec,TAS,Business,128
2000,Q1,Jan,TAS,Business,76
2000,Q1,Feb,TAS,Business,92
2000,Q1,Mar,TAS,Business,91
2000,Q2,Apr,TAS,Business,42
2000,Q2,May,TAS,Business,93
2000,Q2,Jun,TAS,Business,74
2000,Q3,Jul,TAS,Business,106
2000,Q3,Aug,TAS,Business,143
2000,Q3,Sep,TAS,Business,72
2000,Q4,Oct,TAS,Business,143
2000,Q4,Nov,TAS,Business,88
2000,Q4,Dec,TAS,Business,57
2001,Q1,Jan,TAS,Business,102
2001,Q1,Feb,TAS,Business,69
2001,Q1,Mar,TAS,Business,45
2001,Q2,Apr,TAS,Business,43
2001,Q2,May,TAS,Business,74
2001,Q2,Jun,TAS,Business,54
2001,Q3,Jul,TAS,Business,123
2001,Q3,Aug,TAS,Business,68
2001,Q3,Sep,TAS,Business,88
2001,Q4,Oct,TAS,Business,60
2001,Q4,Nov,TAS,Business,57
2001,Q4,Dec,TAS,Business,156
2002,Q1,Jan,TAS,Business,250
2002,Q1,Feb,TAS,Business,18
2002,Q1,Mar,TAS,Business,108
2002,Q2,Apr,TAS,Business,101
2002,Q2,May,TAS,Business,82
2002,Q2,Jun,TAS,Business,81
2002,Q3,Jul,TAS,Business,568
2002,Q3,Aug,TAS,Business,46
2002,Q3,Sep,TAS,Business,68
2002,Q4,Oct,TAS,Business,69
2002,Q4,Nov,TAS,Business,89
2002,Q4,Dec,TAS,Business,186
2003,Q1,Jan,TAS,Business,68
2003,Q1,Feb,TAS,Business,156
2003,Q1,Mar,TAS,Business,161
2003,Q2,Apr,TAS,Business,68
2003,Q2,May,TAS,Business,96
2003,Q2,Jun,TAS,Business,43
2003,Q3,Jul,TAS,Business,101
2003,Q3,Aug,TAS,Business,122
2003,Q3,Sep,TAS,Business,90
2003,Q4,Oct,TAS,Business,56
2003,Q4,Nov,TAS,Business,103
2003,Q4,Dec,TAS,Business,96
2004,Q1,Jan,TAS,Business,62
2004,Q1,Feb,TAS,Business,58
2004,Q1,Mar,TAS,Business,142
2004,Q2,Apr,TAS,Business,97
2004,Q2,May,TAS,Business,125
2004,Q2,Jun,TAS,Business,123
2004,Q3,Jul,TAS,Business,115
2004,Q3,Aug,TAS,Business,117
2004,Q3,Sep,TAS,Business,120
2004,Q4,Oct,TAS,Business,131
2004,Q4,Nov,TAS,Business,131
2004,Q4,Dec,TAS,Business,47
2005,Q1,Jan,TAS,Business,74
2005,Q1,Feb,TAS,Business,140
2005,Q1,Mar,TAS,Business,77
2005,Q2,Apr,TAS,Business,72
2005,Q2,May,TAS,Business,75
2005,Q2,Jun,TAS,Business,144
2005,Q3,Jul,TAS,Business,104
2005,Q3,Aug,TAS,Business,50
2005,Q3,Sep,TAS,Business,103
2005,Q4,Oct,TAS,Business,104
2005,Q4,Nov,TAS,Business,130
2005,Q4,Dec,TAS,Business,57
2006,Q1,Jan,TAS,Business,42
2006,Q1,Feb,TAS,Business,127
2006,Q1,Mar,TAS,Business,106
2006,Q2,Apr,TAS,Business,56
2006,Q2,May,TAS,Business,94
2006,Q2,Jun,TAS,Business,29
2006,Q3,Jul,TAS,Business,157
2006,Q3,Aug,TAS,Business,47
2006,Q3,Sep,TAS,Business,62
2006,Q4,Oct,TAS,Business,114
2006,Q4,Nov,TAS,Business,83
2006,Q4,Dec,TAS,Business,84
2007,Q1,Jan,TAS,Business,47
2007,Q1,Feb,TAS,Business,73
2007,Q1,Mar,TAS,Business,106
2007,Q2,Apr,TAS,Business,97
2007,Q2,May,TAS,Business,104
2007,Q2,Jun,TAS,Business,278
2007,Q3,Jul,TAS,Business,89
2007,Q3,Aug,TAS,Business,68
2007,Q3,Sep,TAS,Business,80
2007,Q4,Oct,TAS,Business,214
2007,Q4,Nov,TAS,Business,80
2007,Q4,Dec,TAS,Business,71
2008,Q1,Jan,TAS,Business,89
2008,Q1,Feb,TAS,Business,97
2008,Q1,Mar,TAS,Business,53
2008,Q2,Apr,TAS,Business,68
2008,Q2,May,TAS,Business,45
2008,Q2,Jun,TAS,Business,87
2008,Q3,Jul,TAS,Business,63
2008,Q3,Aug,TAS,Business,72
2008,Q3,Sep,TAS,Business,73
2008,Q4,Oct,TAS,Business,108
2008,Q4,Nov,TAS,Business,124
2008,Q4,Dec,TAS,Business,121
2009,Q1,Jan,TAS,Business,30
2009,Q1,Feb,TAS,Business,90
2009,Q1,Mar,TAS,Business,38
2009,Q2,Apr,TAS,Business,42
2009,Q2,May,TAS,Business,84
2009,Q2,Jun,TAS,Business,85
2009,Q3,Jul,TAS,Business,93
2009,Q3,Aug,TAS,Business,71
2009,Q3,Sep,TAS,Business,106
2009,Q4,Oct,TAS,Business,92
2009,Q4,Nov,TAS,Business,117
2009,Q4,Dec,TAS,Business,100
2010,Q1,Jan,TAS,Business,72
2010,Q1,Feb,TAS,Business,106
2010,Q1,Mar,TAS,Business,39
2010,Q2,Apr,TAS,Business,56
2010,Q2,May,TAS,Business,58
2010,Q2,Jun,TAS,Business,69
2010,Q3,Jul,TAS,Business,78
2010,Q3,Aug,TAS,Business,84
2010,Q3,Sep,TAS,Business,114
2010,Q4,Oct,TAS,Business,115
2010,Q4,Nov,TAS,Business,142
2010,Q4,Dec,TAS,Business,62
2011,Q1,Jan,TAS,Business,38
2011,Q1,Feb,TAS,Business,95
2011,Q1,Mar,TAS,Business,84
2011,Q2,Apr,TAS,Business,161
2011,Q2,May,TAS,Business,100
2011,Q2,Jun,TAS,Business,56
2011,Q3,Jul,TAS,Business,105
2011,Q3,Aug,TAS,Business,70
2011,Q3,Sep,TAS,Business,54
2011,Q4,Oct,TAS,Business,45
2011,Q4,Nov,TAS,Business,82
2011,Q4,Dec,TAS,Business,93
2012,Q1,Jan,TAS,Business,29
2012,Q1,Feb,TAS,Business,60
2012,Q1,Mar,TAS,Business,67
2012,Q2,Apr,TAS,Business,41
2012,Q2,May,TAS,Business,72
2012,Q2,Jun,TAS,Business,127
2012,Q3,Jul,TAS,Business,105
2012,Q3,Aug,TAS,Business,207
2012,Q3,Sep,TAS,Business,146
2012,Q4,Oct,TAS,Business,88
2012,Q4,Nov,TAS,Business,99
2012,Q4,Dec,TAS,Business,86
2013,Q1,Jan,TAS,Business,79
2013,Q1,Feb,TAS,Business,52
2013,Q1,Mar,TAS,Business,40
2013,Q2,Apr,TAS,Business,38
2013,Q2,May,TAS,Business,100
2013,Q2,Jun,TAS,Business,62
2013,Q3,Jul,TAS,Business,14
2013,Q3,Aug,TAS,Business,77
2013,Q3,Sep,TAS,Business,59
2013,Q4,Oct,TAS,Business,45
2013,Q4,Nov,TAS,Business,37
2013,Q4,Dec,TAS,Business,61
2014,Q1,Jan,TAS,Business,48
2014,Q1,Feb,TAS,Business,158
2014,Q1,Mar,TAS,Business,170
2014,Q2,Apr,TAS,Business,80
2014,Q2,May,TAS,Business,55
2014,Q2,Jun,TAS,Business,261
2014,Q3,Jul,TAS,Business,56
2014,Q3,Aug,TAS,Business,72
2014,Q3,Sep,TAS,Business,68
2014,Q4,Oct,TAS,Business,82
2014,Q4,Nov,TAS,Business,200
2014,Q4,Dec,TAS,Business,38
2015,Q1,Jan,TAS,Business,238
2015,Q1,Feb,TAS,Business,139
2015,Q1,Mar,TAS,Business,109
2015,Q2,Apr,TAS,Business,100
2015,Q2,May,TAS,Business,152
2015,Q2,Jun,TAS,Business,36
2015,Q3,Jul,TAS,Business,63
2015,Q3,Aug,TAS,Business,129
2015,Q3,Sep,TAS,Business,127
2015,Q4,Oct,TAS,Business,43
2015,Q4,Nov,TAS,Business,219
2015,Q4,Dec,TAS,Business,67
2016,Q1,Jan,TAS,Business,68
2016,Q1,Feb,TAS,Business,177
2016,Q1,Mar,TAS,Business,100
2016,Q2,Apr,TAS,Business,123
2016,Q2,May,TAS,Business,145
2016,Q2,Jun,TAS,Business,54
2016,Q3,Jul,TAS,Business,143
2016,Q3,Aug,TAS,Business,61
2016,Q3,Sep,TAS,Business,147
2016,Q4,Oct,TAS,Business,91
2016,Q4,Nov,TAS,Business,102
2016,Q4,Dec,TAS,Business,74
2017,Q1,Jan,TAS,Business,66
2017,Q1,Feb,TAS,Business,115
2017,Q1,Mar,TAS,Business,89
2017,Q2,Apr,TAS,Business,132
2017,Q2,May,TAS,Business,171
2017,Q2,Jun,TAS,Business,144
2017,Q3,Jul,TAS,Business,157
2017,Q3,Aug,TAS,Business,137
2017,Q3,Sep,TAS,Business,185
2017,Q4,Oct,TAS,Business,138
2017,Q4,Nov,TAS,Business,102
2017,Q4,Dec,TAS,Business,108
2018,Q1,Jan,TAS,Business,96
2018,Q1,Feb,TAS,Business,69
2018,Q1,Mar,TAS,Business,44
2018,Q2,Apr,TAS,Business,392
2018,Q2,May,TAS,Business,179
2018,Q2,Jun,TAS,Business,75
2018,Q3,Jul,TAS,Business,197
2018,Q3,Aug,TAS,Business,169
2018,Q3,Sep,TAS,Business,121
2018,Q4,Oct,TAS,Business,80
2018,Q4,Nov,TAS,Business,151
2018,Q4,Dec,TAS,Business,77
2019,Q1,Jan,TAS,Business,118
2019,Q1,Feb,TAS,Business,175
2019,Q1,Mar,TAS,Business,160
2019,Q2,Apr,TAS,Business,35
2019,Q2,May,TAS,Business,98
2019,Q2,Jun,TAS,Business,102
2019,Q3,Jul,TAS,Business,224
2019,Q3,Aug,TAS,Business,87
2019,Q3,Sep,TAS,Business,130
2019,Q4,Oct,TAS,Business,150
2019,Q4,Nov,TAS,Business,255
2019,Q4,Dec,TAS,Business,91
1998,Q1,Jan,TAS,Holiday,963
1998,Q1,Feb,TAS,Holiday,522
1998,Q1,Mar,TAS,Holiday,421
1998,Q2,Apr,TAS,Holiday,524
1998,Q2,May,TAS,Holiday,335
1998,Q2,Jun,TAS,Holiday,209
1998,Q3,Jul,TAS,Holiday,123
1998,Q3,Aug,TAS,Holiday,142
1998,Q3,Sep,TAS,Holiday,179
1998,Q4,Oct,TAS,Holiday,459
1998,Q4,Nov,TAS,Holiday,490
1998,Q4,Dec,TAS,Holiday,334
1999,Q1,Jan,TAS,Holiday,1038
1999,Q1,Feb,TAS,Holiday,514
1999,Q1,Mar,TAS,Holiday,550
1999,Q2,Apr,TAS,Holiday,237
1999,Q2,May,TAS,Holiday,298
1999,Q2,Jun,TAS,Holiday,255
1999,Q3,Jul,TAS,Holiday,340
1999,Q3,Aug,TAS,Holiday,187
1999,Q3,Sep,TAS,Holiday,216
1999,Q4,Oct,TAS,Holiday,345
1999,Q4,Nov,TAS,Holiday,349
1999,Q4,Dec,TAS,Holiday,222
2000,Q1,Jan,TAS,Holiday,667
2000,Q1,Feb,TAS,Holiday,341
2000,Q1,Mar,TAS,Holiday,661
2000,Q2,Apr,TAS,Holiday,429
2000,Q2,May,TAS,Holiday,149
2000,Q2,Jun,TAS,Holiday,272
2000,Q3,Jul,TAS,Holiday,283
2000,Q3,Aug,TAS,Holiday,107
2000,Q3,Sep,TAS,Holiday,422
2000,Q4,Oct,TAS,Holiday,423
2000,Q4,Nov,TAS,Holiday,415
2000,Q4,Dec,TAS,Holiday,319
2001,Q1,Jan,TAS,Holiday,763
2001,Q1,Feb,TAS,Holiday,696
2001,Q1,Mar,TAS,Holiday,364
2001,Q2,Apr,TAS,Holiday,557
2001,Q2,May,TAS,Holiday,265
2001,Q2,Jun,TAS,Holiday,334
2001,Q3,Jul,TAS,Holiday,167
2001,Q3,Aug,TAS,Holiday,185
2001,Q3,Sep,TAS,Holiday,239
2001,Q4,Oct,TAS,Holiday,402
2001,Q4,Nov,TAS,Holiday,190
2001,Q4,Dec,TAS,Holiday,223
2002,Q1,Jan,TAS,Holiday,1155
2002,Q1,Feb,TAS,Holiday,424
2002,Q1,Mar,TAS,Holiday,544
2002,Q2,Apr,TAS,Holiday,332
2002,Q2,May,TAS,Holiday,319
2002,Q2,Jun,TAS,Holiday,192
2002,Q3,Jul,TAS,Holiday,136
2002,Q3,Aug,TAS,Holiday,108
2002,Q3,Sep,TAS,Holiday,301
2002,Q4,Oct,TAS,Holiday,309
2002,Q4,Nov,TAS,Holiday,341
2002,Q4,Dec,TAS,Holiday,302
2003,Q1,Jan,TAS,Holiday,896
2003,Q1,Feb,TAS,Holiday,493
2003,Q1,Mar,TAS,Holiday,419
2003,Q2,Apr,TAS,Holiday,598
2003,Q2,May,TAS,Holiday,530
2003,Q2,Jun,TAS,Holiday,276
2003,Q3,Jul,TAS,Holiday,195
2003,Q3,Aug,TAS,Holiday,222
2003,Q3,Sep,TAS,Holiday,146
2003,Q4,Oct,TAS,Holiday,406
2003,Q4,Nov,TAS,Holiday,404
2003,Q4,Dec,TAS,Holiday,212
2004,Q1,Jan,TAS,Holiday,1111
2004,Q1,Feb,TAS,Holiday,672
2004,Q1,Mar,TAS,Holiday,680
2004,Q2,Apr,TAS,Holiday,685
2004,Q2,May,TAS,Holiday,197
2004,Q2,Jun,TAS,Holiday,265
2004,Q3,Jul,TAS,Holiday,116
2004,Q3,Aug,TAS,Holiday,132
2004,Q3,Sep,TAS,Holiday,104
2004,Q4,Oct,TAS,Holiday,334
2004,Q4,Nov,TAS,Holiday,413
2004,Q4,Dec,TAS,Holiday,312
2005,Q1,Jan,TAS,Holiday,1172
2005,Q1,Feb,TAS,Holiday,454
2005,Q1,Mar,TAS,Holiday,529
2005,Q2,Apr,TAS,Holiday,383
2005,Q2,May,TAS,Holiday,196
2005,Q2,Jun,TAS,Holiday,151
2005,Q3,Jul,TAS,Holiday,289
2005,Q3,Aug,TAS,Holiday,121
2005,Q3,Sep,TAS,Holiday,213
2005,Q4,Oct,TAS,Holiday,174
2005,Q4,Nov,TAS,Holiday,363
2005,Q4,Dec,TAS,Holiday,309
2006,Q1,Jan,TAS,Holiday,1086
2006,Q1,Feb,TAS,Holiday,422
2006,Q1,Mar,TAS,Holiday,721
2006,Q2,Apr,TAS,Holiday,1034
2006,Q2,May,TAS,Holiday,441
2006,Q2,Jun,TAS,Holiday,274
2006,Q3,Jul,TAS,Holiday,205
2006,Q3,Aug,TAS,Holiday,125
2006,Q3,Sep,TAS,Holiday,213
2006,Q4,Oct,TAS,Holiday,256
2006,Q4,Nov,TAS,Holiday,247
2006,Q4,Dec,TAS,Holiday,381
2007,Q1,Jan,TAS,Holiday,1179
2007,Q1,Feb,TAS,Holiday,574
2007,Q1,Mar,TAS,Holiday,949
2007,Q2,Apr,TAS,Holiday,529
2007,Q2,May,TAS,Holiday,334
2007,Q2,Jun,TAS,Holiday,335
2007,Q3,Jul,TAS,Holiday,254
2007,Q3,Aug,TAS,Holiday,70
2007,Q3,Sep,TAS,Holiday,205
2007,Q4,Oct,TAS,Holiday,434
2007,Q4,Nov,TAS,Holiday,477
2007,Q4,Dec,TAS,Holiday,435
2008,Q1,Jan,TAS,Holiday,940
2008,Q1,Feb,TAS,Holiday,544
2008,Q1,Mar,TAS,Holiday,901
2008,Q2,Apr,TAS,Holiday,609
2008,Q2,May,TAS,Holiday,244
2008,Q2,Jun,TAS,Holiday,300
2008,Q3,Jul,TAS,Holiday,227
2008,Q3,Aug,TAS,Holiday,193
2008,Q3,Sep,TAS,Holiday,232
2008,Q4,Oct,TAS,Holiday,163
2008,Q4,Nov,TAS,Holiday,354
2008,Q4,Dec,TAS,Holiday,273
2009,Q1,Jan,TAS,Holiday,995
2009,Q1,Feb,TAS,Holiday,673
2009,Q1,Mar,TAS,Holiday,680
2009,Q2,Apr,TAS,Holiday,504
2009,Q2,May,TAS,Holiday,341
2009,Q2,Jun,TAS,Holiday,279
2009,Q3,Jul,TAS,Holiday,232
2009,Q3,Aug,TAS,Holiday,270
2009,Q3,Sep,TAS,Holiday,214
2009,Q4,Oct,TAS,Holiday,405
2009,Q4,Nov,TAS,Holiday,443
2009,Q4,Dec,TAS,Holiday,304
2010,Q1,Jan,TAS,Holiday,1208
2010,Q1,Feb,TAS,Holiday,459
2010,Q1,Mar,TAS,Holiday,819
2010,Q2,Apr,TAS,Holiday,648
2010,Q2,May,TAS,Holiday,338
2010,Q2,Jun,TAS,Holiday,178
2010,Q3,Jul,TAS,Holiday,117
2010,Q3,Aug,TAS,Holiday,116
2010,Q3,Sep,TAS,Holiday,226
2010,Q4,Oct,TAS,Holiday,253
2010,Q4,Nov,TAS,Holiday,387
2010,Q4,Dec,TAS,Holiday,327
2011,Q1,Jan,TAS,Holiday,1054
2011,Q1,Feb,TAS,Holiday,354
2011,Q1,Mar,TAS,Holiday,598
2011,Q2,Apr,TAS,Holiday,234
2011,Q2,May,TAS,Holiday,287
2011,Q2,Jun,TAS,Holiday,376
2011,Q3,Jul,TAS,Holiday,252
2011,Q3,Aug,TAS,Holiday,156
2011,Q3,Sep,TAS,Holiday,223
2011,Q4,Oct,TAS,Holiday,364
2011,Q4,Nov,TAS,Holiday,633
2011,Q4,Dec,TAS,Holiday,295
2012,Q1,Jan,TAS,Holiday,921
2012,Q1,Feb,TAS,Holiday,511
2012,Q1,Mar,TAS,Holiday,533
2012,Q2,Apr,TAS,Holiday,509
2012,Q2,May,TAS,Holiday,271
2012,Q2,Jun,TAS,Holiday,193
2012,Q3,Jul,TAS,Holiday,202
2012,Q3,Aug,TAS,Holiday,155
2012,Q3,Sep,TAS,Holiday,187
2012,Q4,Oct,TAS,Holiday,633
2012,Q4,Nov,TAS,Holiday,331
2012,Q4,Dec,TAS,Holiday,210
2013,Q1,Jan,TAS,Holiday,1117
2013,Q1,Feb,TAS,Holiday,545
2013,Q1,Mar,TAS,Holiday,597
2013,Q2,Apr,TAS,Holiday,538
2013,Q2,May,TAS,Holiday,242
2013,Q2,Jun,TAS,Holiday,140
2013,Q3,Jul,TAS,Holiday,261
2013,Q3,Aug,TAS,Holiday,160
2013,Q3,Sep,TAS,Holiday,155
2013,Q4,Oct,TAS,Holiday,390
2013,Q4,Nov,TAS,Holiday,306
2013,Q4,Dec,TAS,Holiday,172
2014,Q1,Jan,TAS,Holiday,1524
2014,Q1,Feb,TAS,Holiday,241
2014,Q1,Mar,TAS,Holiday,683
2014,Q2,Apr,TAS,Holiday,993
2014,Q2,May,TAS,Holiday,417
2014,Q2,Jun,TAS,Holiday,218
2014,Q3,Jul,TAS,Holiday,253
2014,Q3,Aug,TAS,Holiday,103
2014,Q3,Sep,TAS,Holiday,144
2014,Q4,Oct,TAS,Holiday,428
2014,Q4,Nov,TAS,Holiday,291
2014,Q4,Dec,TAS,Holiday,398
2015,Q1,Jan,TAS,Holiday,1420
2015,Q1,Feb,TAS,Holiday,495
2015,Q1,Mar,TAS,Holiday,587
2015,Q2,Apr,TAS,Holiday,397
2015,Q2,May,TAS,Holiday,269
2015,Q2,Jun,TAS,Holiday,288
2015,Q3,Jul,TAS,Holiday,245
2015,Q3,Aug,TAS,Holiday,143
2015,Q3,Sep,TAS,Holiday,200
2015,Q4,Oct,TAS,Holiday,396
2015,Q4,Nov,TAS,Holiday,410
2015,Q4,Dec,TAS,Holiday,469
2016,Q1,Jan,TAS,Holiday,1107
2016,Q1,Feb,TAS,Holiday,841
2016,Q1,Mar,TAS,Holiday,611
2016,Q2,Apr,TAS,Holiday,524
2016,Q2,May,TAS,Holiday,355
2016,Q2,Jun,TAS,Holiday,349
2016,Q3,Jul,TAS,Holiday,237
2016,Q3,Aug,TAS,Holiday,201
2016,Q3,Sep,TAS,Holiday,178
2016,Q4,Oct,TAS,Holiday,521
2016,Q4,Nov,TAS,Holiday,586
2016,Q4,Dec,TAS,Holiday,458
2017,Q1,Jan,TAS,Holiday,1207
2017,Q1,Feb,TAS,Holiday,528
2017,Q1,Mar,TAS,Holiday,718
2017,Q2,Apr,TAS,Holiday,687
2017,Q2,May,TAS,Holiday,442
2017,Q2,Jun,TAS,Holiday,247
2017,Q3,Jul,TAS,Holiday,329
2017,Q3,Aug,TAS,Holiday,193
2017,Q3,Sep,TAS,Holiday,205
2017,Q4,Oct,TAS,Holiday,411
2017,Q4,Nov,TAS,Holiday,679
2017,Q4,Dec,TAS,Holiday,394
2018,Q1,Jan,TAS,Holiday,1013
2018,Q1,Feb,TAS,Holiday,1017
2018,Q1,Mar,TAS,Holiday,664
2018,Q2,Apr,TAS,Holiday,734
2018,Q2,May,TAS,Holiday,372
2018,Q2,Jun,TAS,Holiday,416
2018,Q3,Jul,TAS,Holiday,301
2018,Q3,Aug,TAS,Holiday,354
2018,Q3,Sep,TAS,Holiday,404
2018,Q4,Oct,TAS,Holiday,641
2018,Q4,Nov,TAS,Holiday,475
2018,Q4,Dec,TAS,Holiday,432
2019,Q1,Jan,TAS,Holiday,1157
2019,Q1,Feb,TAS,Holiday,639
2019,Q1,Mar,TAS,Holiday,850
2019,Q2,Apr,TAS,Holiday,1131
2019,Q2,May,TAS,Holiday,506
2019,Q2,Jun,TAS,Holiday,352
2019,Q3,Jul,TAS,Holiday,434
2019,Q3,Aug,TAS,Holiday,255
2019,Q3,Sep,TAS,Holiday,343
2019,Q4,Oct,TAS,Holiday,537
2019,Q4,Nov,TAS,Holiday,386
2019,Q4,Dec,TAS,Holiday,897
1998,Q1,Jan,TAS,Other reason,6
1998,Q1,Feb,TAS,Other reason,7
1998,Q1,Mar,TAS,Other reason,18
1998,Q2,Apr,TAS,Other reason,9
1998,Q2,May,TAS,Other reason,1
1998,Q2,Jun,TAS,Other reason,27
1998,Q3,Jul,TAS,Other reason,19
1998,Q3,Aug,TAS,Other reason,5
1998,Q3,Sep,TAS,Other reason,6
1998,Q4,Oct,TAS,Other reason,13
1998,Q4,Nov,TAS,Other reason,14
1998,Q4,Dec,TAS,Other reason,24
1999,Q1,Jan,TAS,Other reason,57
1999,Q1,Feb,TAS,Other reason,26
1999,Q1,Mar,TAS,Other reason,18
1999,Q2,Apr,TAS,Other reason,29
1999,Q2,May,TAS,Other reason,27
1999,Q2,Jun,TAS,Other reason,45
1999,Q3,Jul,TAS,Other reason,7
1999,Q3,Aug,TAS,Other reason,3
1999,Q3,Sep,TAS,Other reason,26
1999,Q4,Oct,TAS,Other reason,30
1999,Q4,Nov,TAS,Other reason,3
1999,Q4,Dec,TAS,Other reason,40
2000,Q1,Jan,TAS,Other reason,24
2000,Q1,Feb,TAS,Other reason,21
2000,Q1,Mar,TAS,Other reason,51
2000,Q2,Apr,TAS,Other reason,15
2000,Q2,May,TAS,Other reason,13
2000,Q2,Jun,TAS,Other reason,22
2000,Q3,Jul,TAS,Other reason,7
2000,Q3,Aug,TAS,Other reason,41
2000,Q3,Sep,TAS,Other reason,17
2000,Q4,Oct,TAS,Other reason,16
2000,Q4,Nov,TAS,Other reason,18
2000,Q4,Dec,TAS,Other reason,18
2001,Q1,Jan,TAS,Other reason,12
2001,Q1,Feb,TAS,Other reason,10
2001,Q1,Mar,TAS,Other reason,140
2001,Q2,Apr,TAS,Other reason,11
2001,Q2,May,TAS,Other reason,8
2001,Q2,Jun,TAS,Other reason,19
2001,Q3,Jul,TAS,Other reason,20
2001,Q3,Aug,TAS,Other reason,21
2001,Q3,Sep,TAS,Other reason,9
2001,Q4,Oct,TAS,Other reason,52
2001,Q4,Nov,TAS,Other reason,28
2001,Q4,Dec,TAS,Other reason,9
2002,Q1,Jan,TAS,Other reason,2
2002,Q1,Feb,TAS,Other reason,58
2002,Q1,Mar,TAS,Other reason,13
2002,Q2,Apr,TAS,Other reason,8
2002,Q2,May,TAS,Other reason,21
2002,Q2,Jun,TAS,Other reason,28
2002,Q3,Jul,TAS,Other reason,12
2002,Q3,Aug,TAS,Other reason,237
2002,Q3,Sep,TAS,Other reason,8
2002,Q4,Oct,TAS,Other reason,29
2002,Q4,Nov,TAS,Other reason,36
2002,Q4,Dec,TAS,Other reason,29
2003,Q1,Jan,TAS,Other reason,17
2003,Q1,Feb,TAS,Other reason,32
2003,Q1,Mar,TAS,Other reason,91
2003,Q2,Apr,TAS,Other reason,14
2003,Q2,May,TAS,Other reason,143
2003,Q2,Jun,TAS,Other reason,13
2003,Q3,Jul,TAS,Other reason,13
2003,Q3,Aug,TAS,Other reason,11
2003,Q3,Sep,TAS,Other reason,2
2003,Q4,Oct,TAS,Other reason,4
2003,Q4,Nov,TAS,Other reason,1
2003,Q4,Dec,TAS,Other reason,118
2004,Q1,Jan,TAS,Other reason,5
2004,Q1,Feb,TAS,Other reason,12
2004,Q1,Mar,TAS,Other reason,47
2004,Q2,Apr,TAS,Other reason,13
2004,Q2,May,TAS,Other reason,42
2004,Q2,Jun,TAS,Other reason,39
2004,Q3,Jul,TAS,Other reason,18
2004,Q3,Aug,TAS,Other reason,25
2004,Q3,Sep,TAS,Other reason,1
2004,Q4,Oct,TAS,Other reason,8
2004,Q4,Nov,TAS,Other reason,3
2004,Q4,Dec,TAS,Other reason,40
2005,Q1,Jan,TAS,Other reason,18
2005,Q1,Feb,TAS,Other reason,15
2005,Q1,Mar,TAS,Other reason,51
2005,Q2,Apr,TAS,Other reason,16
2005,Q2,May,TAS,Other reason,35
2005,Q2,Jun,TAS,Other reason,11
2005,Q3,Jul,TAS,Other reason,11
2005,Q3,Aug,TAS,Other reason,21
2005,Q3,Sep,TAS,Other reason,5
2005,Q4,Oct,TAS,Other reason,22
